;Level: 22;Level: 22;Level: 22
;- Rest;- Zen Headbutt;- Strength
;- Sleep Talk;- Force Palm;- Baby-Doll Eyes
;- Low Kick;- Work Up;- Take Down
;- Beat Up;- Ice Punch;- Payback

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""picnicker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandshrew.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/baltoy.png"")"
HEIDI;Sandshrew;Baltoy
;Level: 22;Level: 22
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe
;- Dig;- Rapid Spin
;- Sand Attack;- Mud Slap
;- Poison Sting;- Psybeam
;- Slash;- Rock Tomb

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""picnicker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandshrew.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/marill.png"")"
BECKY;Sandshrew;Marill
;Level: 22;Level: 22
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe
;- Sand Attack;- Rollout
;- Poison Sting;- Bubble Beam
;- Slash;- Tail Whip
;- Dig;- Defense Curl

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""pokemon_breeder_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/loudred.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/linoone.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/aron.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/mightyena.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/swellow.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/makuhita.png"")"
ISAAC;Loudred;Linoone;Aron;Mightyena;Swellow;Makuhita
;Level: 22;Level: 22;Level: 22;Level: 22;Level: 22;Level: 22
;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""pokemon_breeder_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/wingull.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/shroomish.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/marill.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/roselia.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/goldeen.png"")"
LYDIA;Wingull;Shroomish;Marill;Roselia;Skitty;Goldeen
;Level: 22;Level: 22;Level: 22;Level: 22;Level: 22;Level: 22
;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""magma_grunt_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/poochyena.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/numel.png"")"
GRUNT;Poochyena;Numel
;Level: 22;Level: 22
;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""sailor.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/kubfu.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/croagunk.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/mankey.png"")"
BRENDEN;Kubfu @ Black Belt;Croagunk;Mankey @ Scope Lens
;Ability: Inner Focus;Ability: Poison Touch;Ability: Vital Spirit
;Level: 22;Level: 22;Level: 22
;- Brick Break;- Low Kick;- Cross Chop
;- Aerial Ace;- Sucker Punch;- Covet
;- Rock Smash;- Poison Jab;- Assurance
;- Endure;- Venoshock;- Swagger

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""hiker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/geodude.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/nosepass.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/graveler.png"")"
ALAN;Geodude;Nosepass;Graveler
;Level: 22;Level: 22;Level: 22
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""tuber_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/corsola-galar.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/corsola.png"")"
CHANDLER;Corsola-Galar;Corsola
;Ability: Cursed Body;Ability: Rough Skin
;Level: 22;Level: 22
;IVs: 0 Atk;- Rock Slide
;- Hex;- Icy Wind
;- Curse;- Life Dew
;- Destiny Bond;- Protect
;- Will-O-Wisp;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""picnicker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/marill.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/lombre.png"")"
CELIA;Marill;Lombre
;Level: 22;Level: 22
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""ruin_maniac.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandshrew.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandslash.png"")"
BRYAN;Sandshrew;Sandslash
;Level: 22;Level: 22
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""camper.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/taillow.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/nuzleaf.png"")"
BRANDEN;Taillow;Nuzleaf
;Level: 22;Level: 22
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""sailor.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/drednaw.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/carracosta.png"")"
EDMOND;Drednaw;Carracosta
;Ability: Swift Swim;Ability: Solid Rock
;Level: 22;Level: 23
;- Ice Fang;- Rock Slide
;- Liquidation;- Razor Shell
;- Rock Slide;- Zen Headbutt

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""battle_girl.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/makuhita.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/mienfoo.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/monferno.png"")"
LILITH;Makuhita;Mienfoo;Monferno
;Ability: Guts;Ability: Inner Focus;Ability: Iron Fist
;Level: 22;Level: 22;Level: 23
;Adamant Nature;- Fake Out;- Mach Punch
;- Fake Out;- U-turn;- Flame Wheel
;- Force Palm;- Force Palm;- Facade
;- Knock Off;- Detect;- Taunt
;- Focus Punch;;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""pokefan_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/delcatty.png"")"
COLTON;Skitty @ Oran Berry;Skitty @ Oran Berry;Skitty @ Oran Berry;Skitty @ Oran Berry;Skitty @ Oran Berry;Delcatty @ Oran Berry
;Level: 22;Level: 36;Level: 40;Level: 12;Level: 30;Level: 42
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe
;- Assist;- Assist;- Assist;- Assist;- Assist;- Assist
;- Charm;- Charm;- Charm;- Charm;- Charm;- Charm
;- Feint Attack;- Feint Attack;- Feint Attack;- Feint Attack;- Feint Attack;- Feint Attack
;- Heal Bell;- Heal Bell;- Heal Bell;- Heal Bell;- Heal Bell;- Heal Bell

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""aqua_grunt_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/arbok.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/mareanie.png"")"
GRUNT;Arbok;Mareanie
;Ability: Intimidate;Ability: Merciless
;Level: 23;Level: 23
;- Poison Fang;- Brine
;- Knock Off;- Venoshock
;- Toxic Spikes;- Bite
;- Trailblaze;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""aqua_grunt_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/seviper.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/zangoose.png"")"
GRUNT;Seviper;Zangoose
;Ability: Shed Skin;Ability: Guts
;Level: 23;Level: 23
;- Rest;- Quick Attack
;- Poison Tail;- Ice Punch
;- Trailblaze;- Thunder Punch
;- Dig;- Body Slam

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""ruin_maniac.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandslash.png"")"
DUSTY;Sandslash
;Level: 23
;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe
;- Dig
;- Slash
;- Sand Attack
;- Poison Sting

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""black_belt.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hitmonchan.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/timburr.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/pawmo.png"")"
TAKAO;Hitmonchan;Timburr (M);Pawmo (M)
;Ability: Iron Fist;Ability: Iron Fist;Ability: Iron Fist
;Level: 23;Level: 23;Level: 23
;- Mega Punch;- Ice Punch;- Thunder Punch
;- Thunder Punch;- Fire Punch;- Dig
;- Ice Punch;- Dynamic Punch;- Fire Punch
;;;- Mach Punch

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""kindler.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/numel.png"")"
COLE;Numel
;Level: 23
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""kindler.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/numel.png"")"
AXLE;Numel
;Level: 23
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""kindler.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/slugma.png"")"
JACE;Slugma
;Level: 23
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""kindler.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/slugma.png"")"
KEEGAN;Slugma
;Level: 23
;IVs: 14 HP / 14 Atk / 14 Def / 14 SpA / 14 SpD / 14 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""camper.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandshrew.png"")"
DREW;Sandshrew
;Level: 23
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe
;- Dig
;- Sand Attack
;- Poison Sting
;- Slash

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""picnicker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/swablu.png"")"
MARTHA;Skitty;Swablu
;Level: 23;Level: 23
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""hiker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/numel.png"")"
ELI;Numel
;Level: 23
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""black_belt.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/lopunny.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hitmontop.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/pinsir.png"")"
CRISTIAN;Lopunny (M);Hitmontop  (M);Pinsir  (M)
;Ability: Cute Charm;Ability: Intimidate;Ability: Moxie
;Level: 23;Level: 23;Level: 23
;- Headbutt;- Sucker Punch;- Flying Press
;- Double Kick;- Blaze Kick;- Bug Bite
;- Fake Out;- Double Kick;- Trailblaze
;- Work Up;- Fake Out;- Rock Tomb

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""cooltrainer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/kecleon.png"")"
GERALD;Kecleon
;Level: 23
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe
;- Flamethrower
;- Fury Swipes
;- Feint Attack
;- Bind

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""battle_girl.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/meditite.png"")"
DANIELLE;Meditite
;Level: 23
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe
;- Bide
;- Detect
;- Confusion
;- Fire Punch

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""battle_girl.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hitmonlee.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/steenee.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/blitzle.png"")"
JOCELYN;Hitmonlee;Steenee;Blitzle
;Ability: Iron Kick;Ability: Iron Kick;Ability: Iron Kick
;Level: 23;Level: 23;Level: 24
;- Jump Kick;- Double Kick;- Double Kick
;- Blaze Kick;- Triple Axel;- Stomp
;- Mega Kick;- Trop Kick;- Spark

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""splitface.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/snover.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/snorunt.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/delibird.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/naclstack.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/swinub.png"")"
Splitface;Snover @ Occa Berry;Snorunt @ Eviolite;Delibird;Naclstack @ Eviolite;Swinub
;Ability: Snow Warning;Ability: Moody;Ability: Snow Cloak;Ability: Purifying Salt;Ability: Thick Fat
;Level: 23;Level: 23;Level: 23;Level: 23;Level: 24
;Modest Nature;IVs: 0 Atk;- Rapid Spin;- Rock Slide;- Ice Shard
;- Giga Drain;- Hoarfrost;- Ice Spinner;- Body Press;- Mud-Slap
;- Ice Shard;- Substitute;- Aerial Ace;- Protect;- Powder Snow
;- Frost Breath;- Freeze-Dry;- Present;Spheal :3 (Spheal) @ Leftovers;- Hoarfrost
;- Hoarfrost;;;Ability: Ice Body;
;;;;Level: 24;
;;;;Bold Nature;
;;;;IVs: 0 Atk;
;;;;- Blizzard;
;;;;- Scald;
;;;;- Toxic;
;;;;- Hoarfrost;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""leader_brawly.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sneasel-hisui.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/clobbopus.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/farfetchd.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/falinks.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/ledian.png"")"
BRAWLY;Sneasel-Hisui;Clobbopus @ Eviolite;Farfetchd @ Stick;Falinks;Ledian
;Ability: Inner Focus;Ability: Technician;Ability: Technician;Ability: Formation;Ability: Iron Fist
;Level: 23;Level: 24;Level: 23;Level: 25;Level: 23
;- Rock Smash;- Power-Up Punch;- Cut;- Bulk Up;- Ice Punch
;- Poison Jab;- Combo Punch;- Power-Up Punch;- Bullet Punch;- U-turn
;- Taunt;- Aqua Jet;- First Impression;- Counter;- Thunder Punch
;- Bulk Up;- Bulk Up;;- Reversal;- Combo Punch

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")"
DOUGLAS;Tentacool;Tentacool
;Level: 24;Level: 24
;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/wingull.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")"
DARRIN;Tentacool;Wingull;Tentacool
;Level: 24;Level: 24;Level: 24
;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""camper.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/kecleon.png"")"
JUSTIN;Kecleon
;Level: 24
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""bug_maniac.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/wurmple.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/silcoon.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/beautifly.png"")"
DONALD;Wurmple;Silcoon;Beautifly
;Level: 24;Level: 24;Level: 24
;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe;IVs: 12 HP / 12 Atk / 12 Def / 12 SpA / 12 SpD / 12 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""hiker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/geodude.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/geodude.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/geodude.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/graveler.png"")"
TRENT;Geodude;Geodude;Geodude;Graveler
;Level: 24;Level: 24;Level: 24;Level: 24
;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""sailor.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/wingull.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machop.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")"
CORY;Wingull;Machop;Tentacool
;Level: 24;Level: 24;Level: 24
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""cooltrainer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/manectric.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/swellow.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/manectric.png"")"
CAROLINA;Manectric;Swellow;Manectric
;Level: 24;Level: 24;Level: 24
;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""magma_leader_maxie.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/mightyena.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/zubat.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/camerupt.png"")"
MAXIE;Mightyena;Zubat;Camerupt
;Level: 24;Level: 24;Level: 25
;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""ninja_boy.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")"
LAO;Koffing;Koffing;Koffing;Koffing
;Level: 24;Level: 24;Level: 24;Level: 26
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe
;- Poison Gas;- Poison Gas;- Poison Gas;- Tackle
;- Tackle;- Tackle;- Tackle;- Sludge
;- Sludge;- Sludge;- Sludge;
;- Self Destruct;;- Self Destruct;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""fisherman.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/gyarados.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/gyarados.png"")"
ELLIOT;Tentacool;Gyarados;Gyarados
;Level: 24;Level: 27;Level: 27
